PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
Q86TX2	ACOT1	Homo sapiens	Acyl-coenzyme A thioesterase 1	ACOT1_HUMAN	2	2	2	False	12,994503381751361	13,237207042604025	13,01714431991369	12,487989768807493	12,897865577474793	12,539722182833673	12,908464180962094	12,751832405673111	12,711491272691486	12,730538858964426	12,522468868983324	12,533425983676592	8160,84814453125	9655,98046875	8289,9306640625	5744,59619140625	7632,1064453125	5954,32470703125	7688,38134765625	6897,37841796875	6707,18310546875	6796,32373046875	5883,54052734375	5928,3955078125
Q86U42;Q86U42-2;Q92843-2	PABPN1;PABPN1;BCL2L2	Homo sapiens	Polyadenylate-binding protein 2;Isoform 2 of Polyadenylate-binding protein 2;Isoform 3 of Bcl-2-like protein 2	PABP2_HUMAN;PABP2_HUMAN;B2CL2_HUMAN	4	4	4	False	13,314473024236028	12,030772192446943	11,639657893032268	13,014241698221184	NaN	11,303380264737251	10,922383055016144	11,520276369888286	NaN	11,583278496043855	NaN	11,86173249905174	10187,2216796875	4184,3046875	3190,701416015625	8273,2685546875	NaN	2527,29833984375	1940,7291259765625	2937,302978515625	NaN	3068,416259765625	NaN	3721,6650390625
Q86UD1	OAF	Homo sapiens	Out at first protein homolog	OAF_HUMAN	5	5	5	False	15,051788610541719	15,44969841269637	15,394446339555273	15,781959164267553	14,983552164079095	15,677250690748439	15,377313809385628	15,588135070771017	15,543371606890654	15,329959302822978	15,540817530462167	15,308598727693509	33965,64453125	44753,05078125	43071,51171875	56343,40625	32396,541015625	52398,96484375	42563,046875	49260,20703125	47755,24609375	41188,65234375	47670,77734375	40583,3046875
Q86UE4	MTDH	Homo sapiens	Protein LYRIC	LYRIC_HUMAN	4	4	4	False	12,694789011223776	11,49218656654345	12,001984002889643	12,411791935353381	12,403166794577903	12,229952834772902	12,383733687820008	12,013355390195281	12,753137262706192	12,55182112732266	12,203334858135628	12,345660929081214	6629,98095703125	2880,665771484375	4101,63671875	5449,06103515625	5416,5810546875	4803,77490234375	5344,10888671875	4134,09375	6903,61962890625	6004,4697265625	4715,95703125	5204,92236328125
Q86UP2	KTN1	Homo sapiens	Kinectin	KTN1_HUMAN	42	43	44	False	14,59104689615065	13,827867837796877	14,250255474131203	14,002840934131942	14,569964746203361	14,317807013651057	14,134905999843525	13,636936651478242	14,07256950079043	14,248429253457761	13,924224896883153	14,03896653157605	24679,865234375	14541,2919921875	19487,419921875	16416,294921875	24321,83984375	20421,58203125	17989,98046875	12738,7548828125	17229,216796875	19462,767578125	15545,6669921875	16832,5546875
Q86UU1;Q86UU1-2;Q86UU1-3	PHLDB1	Homo sapiens	Pleckstrin homology-like domain family B member 1;Isoform 2 of Pleckstrin homology-like domain family B member 1;Isoform 3 of Pleckstrin homology-like domain family B member 1	PHLB1_HUMAN	12	12	12	False	14,015190941088054	13,44624191581297	13,315337133726457	13,944637898054298	13,248927200862786	13,49113220957823	13,721454391036348	13,547365501402874	12,755675909959303	13,761103583304552	13,355389141111239	12,92069703807553	16557,427734375	11161,4892578125	10193,3251953125	15767,189453125	9734,7431640625	11514,2451171875	13507,3251953125	11971,908203125	6915,7783203125	13883,69140625	10480,2763671875	7753,849609375
Q86V48;Q86V48-2;Q86V48-3	LUZP1	Homo sapiens	Leucine zipper protein 1;Isoform 2 of Leucine zipper protein 1;Isoform 3 of Leucine zipper protein 1	LUZP1_HUMAN	4	4	4	False	11,253355273169255	10,592341716955143	11,02547365980322	10,78730467674442	11,28035166883295	9,590964232838553	11,144005460511858	10,413842498997912	10,777054806530531	11,065190288290479	10,628960540048151	10,535487785053453	2441,1669921875	1543,8765869140625	2084,482666015625	1767,2674560546875	2487,27734375	771,2015991210938	2262,975830078125	1364,202880859375	1754,756103515625	2142,66455078125	1583,565185546875	1484,218505859375
Q86V81	ALYREF	Homo sapiens	THO complex subunit 4	THOC4_HUMAN	7	7	7	True	13,95379370385572	13,645371372751791	13,896567537185625	13,38499725313528	13,571063427359132	13,708170253982743	13,562734913023188	13,066158515768748	13,783571802453595	13,080487547430877	12,6099256039506	13,116136897859834	15867,5712890625	12813,4501953125	15250,4853515625	10697,5830078125	12170,1845703125	13383,5224609375	12100,1298828125	8576,412109375	14101,60546875	8662,0185546875	6251,2353515625	8878,7255859375
Q86VN1;Q86VN1-2	VPS36	Homo sapiens	Vacuolar protein-sorting-associated protein 36;Isoform 2 of Vacuolar protein-sorting-associated protein 36	VPS36_HUMAN	2	2	2	False	16,65495598490494	16,633473432379372	15,774765950343292	16,33209024117332	16,44266386845094	15,782704728647053	15,521380944149985	16,055152664228928	15,806563191554954	15,540310287561443	16,26188272306907	15,556224554876884	103190,8828125	101665,6953125	56063,1796875	82499,0703125	89070,734375	56372,53125	47032,84375	68089,875	57312,5390625	47654,01953125	78580,4453125	48182,59765625
Q86VP6	CAND1	Homo sapiens	Cullin-associated NEDD8-dissociated protein 1	CAND1_HUMAN	23	23	24	False	15,814268347273984	15,008111075761667	13,91584473976098	15,387982457154493	13,678185645654642	14,057585918284705	14,188803874312722	14,699038517037888	12,741205471920065	14,733167004430848	14,057386278757523	13,342936916258916	57619,453125	32952,74609375	15455,62890625	42878,96484375	13108,2333984375	17051,203125	18674,783203125	26598,154296875	6846,7587890625	27234,86328125	17048,84375	10390,2080078125
Q86VZ4	LRP11	Homo sapiens	Low-density lipoprotein receptor-related protein 11	LRP11_HUMAN	4	4	4	False	13,4135798981607	13,368029206434347	13,38345631955419	14,035487793723046	12,985632638949843	13,740889986572512	13,094838964166932	13,844758146439908	13,404738015588027	13,454345862288822	13,37697706612841	13,347648264661752	10911,63671875	10572,501953125	10686,1630859375	16792,015625	8110,8232421875	13690,5234375	8748,615234375	14712,5341796875	10844,966796875	11224,3623046875	10638,2783203125	10424,1943359375
Q86W92;Q86W92-2;Q86W92-3;Q86W92-4	PPFIBP1	Homo sapiens	Liprin-beta-1;Isoform 2 of Liprin-beta-1;Isoform 3 of Liprin-beta-1;Isoform 4 of Liprin-beta-1	LIPB1_HUMAN	2	2	2	False	11,863794945498915	10,990526428026039	11,18989934347962	11,282468866069829	10,92302257029088	11,124120680609572	11,06832628930708	11,153091968942496	10,417792651612473	11,13290100119467	10,793542289513379	10,28246009916996	3726,9892578125	2034,595703125	2336,12109375	2490,93017578125	1941,589599609375	2231,9990234375	2147,3271484375	2277,273681640625	1367,9432373046875	2245,62451171875	1774,9249267578125	1245,45751953125
Q86WK6	AMIGO1	Homo sapiens	Amphoterin-induced protein 1	AMGO1_HUMAN	1	1	1	False	13,52488229808858	15,137618309785475	13,537148476207241	14,294578403293412	12,956129652768213	13,491080205683662	14,204937198149368	13,177014032054835	12,879736449904158	13,988529455276481	12,599086407962124	13,786773538006367	11786,7822265625	36047,66796875	11887,423828125	20095,41015625	7946,64208984375	11513,830078125	18884,791015625	9261,396484375	7536,80029296875	16254,2509765625	6204,44482421875	14132,935546875
Q86WR0	CCDC25	Homo sapiens	Coiled-coil domain-containing protein 25	CCD25_HUMAN	3	3	3	True	10,654789297469927	10,278371610291893	9,082087303972864	9,509580400264428	9,270105656829152	9,530294046082002	9,284839911237192	9,2473196892489	9,063779674524369	8,90635400168429	8,682410645096947	NaN	1612,1712646484375	1241,9329833984375	541,976806640625	728,9016723632812	617,4188232421875	739,4424438476562	623,7568359375	607,743896484375	535,1426391601562	479,8215026855469	410,83367919921875	NaN
Q86X76;Q86X76-2;Q86X76-3;Q86X76-4	NIT1	Homo sapiens	Deaminated glutathione amidase;Isoform 1 of Deaminated glutathione amidase;Isoform 4 of Deaminated glutathione amidase;Isoform 5 of Deaminated glutathione amidase	NIT1_HUMAN	5	5	5	False	12,965483104725841	12,514156605111234	12,42474871928215	12,663577430611706	12,67240095395103	12,790181624891776	12,53531560609325	12,641732609378575	12,708951145156897	12,552632983911666	12,643614127965238	12,238078723614112	7998,330078125	5849,7392578125	5498,21923828125	6488,0869140625	6527,8896484375	7083,1806640625	5936,16552734375	6390,58642578125	6695,38427734375	6007,849609375	6398,92626953125	4830,908203125
Q86XK2;Q86XK2-5;Q86XK2-6	FBXO11	Homo sapiens	F-box only protein 11;Isoform 5 of F-box only protein 11;Isoform 6 of F-box only protein 11	FBX11_HUMAN	1	1	1	False	17,438552282167443	17,957983120914296	17,361850630361367	18,015516290949964	17,725880245935134	17,43351489346041	17,862808823123604	17,94528772210513	18,542726309835224	17,71119075675129	18,208590703086244	18,440770339777856	177634,5	254619,453125	168437,125	264978,59375	216781,21875	177015,34375	238364,328125	252388,6875	381871,125	214585,15625	302922,8125	355815,625
Q86XP3;Q86XP3-2	DDX42	Homo sapiens	ATP-dependent RNA helicase DDX42;Isoform 2 of ATP-dependent RNA helicase DDX42	DDX42_HUMAN	2	2	2	False	9,817188127020481	8,45420489645022	8,10133278145945	NaN	NaN	NaN	NaN	NaN	7,7912194375163875	NaN	NaN	NaN	902,1278686523438	350,72705078125	274,6275939941406	NaN	NaN	NaN	NaN	NaN	221,50868225097656	NaN	NaN	NaN
Q86Y38	XYLT1	Homo sapiens	Xylosyltransferase 1	XYLT1_HUMAN	21	21	23	False	16,053341932259976	16,50964176800425	16,30774613349921	16,49653589081747	16,150469362714766	16,198619042858684	16,178133687431703	16,708545913291097	15,686795973141919	16,39491781412754	16,565310024567573	16,090586546828124	68004,46875	93303,3828125	81118,65625	92459,625	72740,40625	75209,0703125	74148,6953125	107096,0625	52746,80078125	86171,1796875	96973,9765625	69782,9296875
Q86Y82	STX12	Homo sapiens	Syntaxin-12	STX12_HUMAN	6	6	6	False	13,182853349142643	12,824966992638291	13,337833926400414	13,31950978172279	13,440960640674438	13,657305254884186	14,009426292019656	13,295776640098335	13,513094929999802	13,726174806869874	13,59916190882953	13,480973077949587	9298,9580078125	7256,04150390625	10353,521484375	10222,849609375	11120,705078125	12919,8818359375	16491,400390625	10056,0537109375	11690,8720703125	13551,5927734375	12409,5390625	11433,44921875
Q86YZ3	HRNR	Homo sapiens	Hornerin	HORN_HUMAN	2	2	2	False	9,209167158110304	10,40510977333608	11,7756345924068	10,98339394368993	10,05912294434891	10,59867829427663	7,890187075948669	10,356453179215993	11,361905500030703	12,892218907917552	NaN	9,747647419109876	591,882568359375	1355,97021484375	3506,05908203125	2024,561767578125	1066,836181640625	1550,6724853515625	237,2373046875	1311,0010986328125	2631,93017578125	7602,29296875	NaN	859,6749267578125
Q8IUD2;Q8IUD2-2;Q8IUD2-3;Q8IUD2-4	ERC1	Homo sapiens	ELKS/Rab6-interacting/CAST family member 1;Isoform 2 of ELKS/Rab6-interacting/CAST family member 1;Isoform 3 of ELKS/Rab6-interacting/CAST family member 1;Isoform 4 of ELKS/Rab6-interacting/CAST family member 1	RB6I2_HUMAN	4	4	4	False	10,498605528255357	10,552811432586363	10,322137898465359	10,94590681054498	10,78959155124127	11,153366323187534	10,982918743306165	10,924382763248909	10,332143385525457	11,488690287734633	11,461940382776305	11,283291586314624	1446,755615234375	1502,148193359375	1280,1861572265625	1972,6329345703125	1770,071044921875	2277,706787109375	2023,89501953125	1943,4210205078125	1289,095458984375	2873,693115234375	2820,901123046875	2492,35107421875
Q8IUR7;Q8IUR7-7;Q8IUR7-8	ARMC8	Homo sapiens	Armadillo repeat-containing protein 8;Isoform 7 of Armadillo repeat-containing protein 8;Isoform 8 of Armadillo repeat-containing protein 8	ARMC8_HUMAN	1	1	1	False	9,891651892590039	NaN	NaN	8,8886757198176	8,222755995982066	8,52115398511809	NaN	NaN	8,147007214456773	NaN	9,160869154888044	NaN	949,9132080078125	NaN	NaN	473,9778137207031	298,741943359375	367,38629150390625	NaN	NaN	283,4611511230469	NaN	572,395751953125	NaN
Q8IUX7	AEBP1	Homo sapiens	Adipocyte enhancer-binding protein 1	AEBP1_HUMAN	12	12	13	True	11,06661496111556	11,966049306221406	11,079700266763595	12,222175952646689	13,836378164162946	11,805689562274958	14,809446875726696	12,354687236665862	12,250922910159046	15,287730554011173	14,57908881807438	13,307821439879513	2144,781494140625	4000,73486328125	2164,3232421875	4777,94970703125	14627,3232421875	3579,865234375	28713,60546875	5237,58935546875	4874,109375	40000,50390625	24476,146484375	10140,361328125
Q8IUZ5	PHYKPL	Homo sapiens	5-phosphohydroxy-L-lysine phospho-lyase	AT2L2_HUMAN	1	1	1	False	13,267275621115122	11,33698809257929	12,330787934502252	12,158868976832803	11,587339863508642	11,357839363202174	11,560603272197229	11,525844079722454	NaN	12,456625386333378	10,133576385031976	NaN	9859,341796875	2586,86328125	5151,53955078125	4572,82177734375	3077,06640625	2624,522705078125	3020,566162109375	2948,66064453125	NaN	5621,0556640625	1123,3380126953125	NaN
Q8IV08	PLD3	Homo sapiens	5'-3' exonuclease PLD3	PLD3_HUMAN	2	2	2	True	12,04118320791353	13,138543987474389	12,672577272212843	12,544907024897267	12,804432386414987	13,123043417611175	12,7805443729625	13,045553546035253	13,562543131388935	12,924460783816892	13,269158932365054	13,655522643680229	4214,609375	9017,701171875	6528,6875	5975,76220703125	7153,494140625	8921,33203125	7036,0224609375	8454,7919921875	12098,521484375	7774,1044921875	9872,220703125	12903,927734375
Q8IV33;Q8IV33-3	KIAA0825	Homo sapiens	Uncharacterized protein KIAA0825;Isoform 3 of Uncharacterized protein KIAA0825	K0825_HUMAN	1	1	1	True	12,951815082840271	10,6911350972018	13,514784833549093	13,572201296132517	13,605481891817691	13,568212908981861	13,373637692893835	13,928936136072023	13,732705905663613	13,71931382068399	14,089283817380574	14,22454816030593	7922,912109375	1653,3026123046875	11704,57421875	12179,787109375	12464,0205078125	12146,162109375	10613,6826171875	15596,515625	13613,080078125	13487,298828125	17429,986328125	19143,25
Q8IVD9	NUDCD3	Homo sapiens	NudC domain-containing protein 3	NUDC3_HUMAN	1	1	1	False	11,35995433759848	11,69027351711137	11,71558857148298	11,549671407821032	11,760920810804304	11,952419912408429	11,474929209217233	NaN	11,443458956343497	11,242207669136333	NaN	10,339293164240114	2628,373046875	3304,631103515625	3363,12939453125	2997,7646484375	3470,483154296875	3963,1171875	2846,412841796875	NaN	2784,994873046875	2422,376953125	NaN	1295,4998779296875
Q8IVF2;Q8IVF2-3	AHNAK2	Homo sapiens	Protein AHNAK2;Isoform 3 of Protein AHNAK2	AHNK2_HUMAN	44	44	45	False	14,116617778732843	13,760418143146492	14,224922130752228	13,639273575414704	13,94144554625093	14,245717346874212	13,525957673153371	13,442543776521	14,402262775255153	13,535619960884388	13,437541283321037	13,71890616056685	17763,37109375	13877,0966796875	19148,212890625	12759,40625	15732,3388671875	19426,216796875	11795,5712890625	11132,9150390625	21652,751953125	11874,8359375	11094,37890625	13483,48828125
Q8IVF7	FMNL3	Homo sapiens	Formin-like protein 3	FMNL3_HUMAN	1	1	1	False	NaN	8,76814524474032	NaN	6,7643111679591	8,422799441391023	0,6134206760011578	NaN	NaN	8,702766538760283	8,783968088311877	8,509244522694388	8,377929225378109	NaN	435,9881896972656	NaN	108,707763671875	343,1747131347656	1,5298823118209839	NaN	NaN	416,6714782714844	440,7962341308594	364,3659973144531	332,6656799316406
Q8IVM0;Q8IVM0-2	CCDC50	Homo sapiens	Coiled-coil domain-containing protein 50;Isoform 2 of Coiled-coil domain-containing protein 50	CCD50_HUMAN	4	4	4	True	13,01684670504473	12,499871184464155	12,837310226123831	12,751490326079574	12,475252510515071	12,833646973693874	12,659466267235175	12,801784227381104	11,993798064766152	12,376662100987474	11,976342198711844	11,585574514471878	8288,220703125	5792,1015625	7318,38818359375	6895,7431640625	5694,1015625	7299,8291015625	6469,62451171875	7140,37548828125	4078,4296875	5317,97802734375	4029,380126953125	3073,303466796875
Q8IVN8	SBSPON	Homo sapiens	Somatomedin-B and thrombospondin type-1 domain-containing protein	SBSPO_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	9,994476708756329	NaN	12,088413976142082	NaN	11,654882365175213	10,345161162464052	11,092437300894654	11,781472579759901	NaN	NaN	NaN	NaN	1020,087158203125	NaN	4354,8701171875	NaN	3224,550537109375	1300,7799072265625	2183,515869140625	3520,275390625
Q8IWA5;Q8IWA5-2	SLC44A2	Homo sapiens	Choline transporter-like protein 2;Isoform 2 of Choline transporter-like protein 2	CTL2_HUMAN	6	6	6	True	11,762594632810744	11,609346833572616	11,249335997208766	12,215520854161118	13,207830573220164	11,963054284109766	13,215199255209063	12,618909928634809	13,33490869731973	13,547275824691562	14,066806595549897	13,603029529297757	3474,511962890625	3124,364013671875	2434,37548828125	4755,9599609375	9461,3515625	3992,43798828125	9509,7998046875	6290,2861328125	10332,5498046875	11971,1640625	17160,53125	12442,8515625
Q8IWB7	WDFY1	Homo sapiens	WD repeat and FYVE domain-containing protein 1	WDFY1_HUMAN	7	7	7	True	12,423609909045172	11,689626194472607	11,975427568182168	11,697505516941336	11,724495430123183	11,675639116789714	11,992749337975638	11,585627003281392	11,989098469144952	11,420361704720452	11,15083375679796	11,707221039038187	5493,880859375	3303,148681640625	4026,826416015625	3321,23828125	3383,956787109375	3271,279052734375	4075,466064453125	3073,415283203125	4065,165771484375	2740,7626953125	2273,7119140625	3343,679931640625
Q8IWE2;Q8IWE2-2	FAM114A1	Homo sapiens	Protein NOXP20;Isoform 2 of Protein NOXP20	NXP20_HUMAN	11	11	11	False	14,654716980154882	13,79637168400376	13,728951099612159	13,94268362568194	14,062609284009012	13,869611350619117	13,802587754065877	13,473399815440462	12,691567824140348	13,757535081907386	13,204539503758422	12,135478524107178	25793,447265625	14227,2744140625	13577,6962890625	15745,845703125	17110,677734375	14968,181640625	14288,70703125	11373,587890625	6615,1943359375	13849,392578125	9439,79296875	4499,2802734375
Q8IWT0	ZBTB8OS	Homo sapiens	Protein archease	ARCH_HUMAN	2	2	2	True	11,733208285036536	11,260142688460242	11,069145537497622	11,328074439025727	11,095298017755479	10,644465952652572	10,519976316654006	10,723873489952176	9,943797624265205	10,018536396396728	10,394570240834033	9,65591477358628	3404,455322265625	2452,678955078125	2148,546875	2570,9296875	2187,849853515625	1600,6763916015625	1468,3460693359375	1691,2491455078125	984,8755493164062	1037,24169921875	1346,100341796875	806,7147216796875
Q8IWU5;Q8IWU5-2	SULF2	Homo sapiens	Extracellular sulfatase Sulf-2;Isoform 2 of Extracellular sulfatase Sulf-2	SULF2_HUMAN	1	1	1	False	10,078153414359264	NaN	7,814903359582776	9,80089772815569	NaN	9,232968185101806	9,341427609512063	NaN	7,758553027833423	NaN	NaN	NaN	1081,001953125	NaN	225,17507934570312	891,9986572265625	NaN	601,7282104492188	648,708984375	NaN	216,54949951171875	NaN	NaN	NaN
Q8IX30;Q8IX30-2	SCUBE3	Homo sapiens	Signal peptide, CUB and EGF-like domain-containing protein 3;Isoform 2 of Signal peptide, CUB and EGF-like domain-containing protein 3	SCUB3_HUMAN	17	17	17	True	15,101215905402405	15,29473389808438	14,257059469086904	15,352121440385185	16,0989083508511	13,944826514753183	16,94455988877214	14,684929533990722	15,426751663400859	16,257124948317678	16,003449971246454	15,185630270940333	35149,484375	40195,15234375	19579,54296875	41826,26171875	70186,6171875	15769,2509765625	126130,6953125	26339,302734375	44046,86328125	78321,7265625	65692,90625	37267,49609375
Q8IXB1;Q8IXB1-2	DNAJC10	Homo sapiens	DnaJ homolog subfamily C member 10;Isoform 2 of DnaJ homolog subfamily C member 10	DJC10_HUMAN	7	7	7	False	11,254864123640353	11,970397066434797	11,82751008163226	11,421051519871321	11,944732968956352	10,712635832039894	11,789827530082004	11,803927317784492	12,469550902744778	11,573355027549976	12,047399536585354	10,631323732749223	2443,721435546875	4012,809814453125	3634,421630859375	2742,073486328125	3942,05712890625	1678,1265869140625	3540,72119140625	3575,4951171875	5671,642578125	3047,3828125	4232,80859375	1586,1612548828125
Q8IXL6	FAM20C	Homo sapiens	Extracellular serine/threonine protein kinase FAM20C	FA20C_HUMAN	8	8	9	False	13,468101334591502	14,251676133318286	13,805039357608695	13,559198868565911	13,805181488815823	13,227068708177772	13,324060891099705	13,62969823793245	13,270713367282235	12,823929866669832	13,353287383700282	12,982946326955563	11331,8935546875	19506,619140625	14313,0087890625	12070,5087890625	14314,4189453125	9588,3623046875	10255,1494140625	12675,0009765625	9882,86328125	7250,8271484375	10465,01953125	8095,73486328125
