PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.Log2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.Log2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.Log2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.Log2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.Log2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.Log2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.Log2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.Log2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.Log2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.Log2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.Log2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.Log2Quantity	[1] OSTEO_ASC_WT_WCL_WO_1_20240411145013.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_WCL_WO_2_20240411161114.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_WCL_WO_3_20240411173214.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_WCL_Light_1_20240411194918.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_WCL_Light_2_20240411211021.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_WCL_Light_3_20240411223121.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_WCL_WO_1_20240412004820.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_WCL_WO_2_20240412020921.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_WCL_WO_3_20240412033021.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_WCL_Light_1_20240412054721.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_WCL_Light_2_20240412070821.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_WCL_Light_3_20240412082921.raw.PG.MS2Quantity
Q9Y4B4	RAD54L2	Homo sapiens	Helicase ARIP4	ARIP4_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	11,846430976675416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3682,40087890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q9Y4B5	MTCL1	Homo sapiens	Microtubule cross-linking factor 1	MTCL1_HUMAN	27	27	28	False	14,6868548414004	14,882174714149377	14,56794052936898	14,743284549498297	14,70295661743002	14,58261451842186	14,582152895167582	14,467853650159777	14,142833290238817	14,53398755961447	14,594354448946955	14,32181072915259	26374,4765625	30198,1953125	24287,73828125	27426,53125	26670,48828125	24536,03515625	24528,185546875	22659,896484375	18089,103515625	23722,814453125	24736,51171875	20478,333984375
Q9Y4B6;Q9Y4B6-2;Q9Y4B6-3	DCAF1	Homo sapiens	DDB1- and CUL4-associated factor 1;Isoform 2 of DDB1- and CUL4-associated factor 1;Isoform 3 of DDB1- and CUL4-associated factor 1	DCAF1_HUMAN	10	10	10	True	12,703845924698143	12,488262832649767	12,176767569914517	12,670499578133294	12,67839973128959	12,380604403507768	12,246654062720955	12,415371579889793	11,711237608164476	10,926978554570221	11,969317480965003	11,949252591138723	6671,7333984375	5745,68359375	4629,9072265625	6519,2919921875	6555,08935546875	5332,52978515625	4859,70849609375	5462,59814453125	3353,001953125	1946,9208984375	4009,80810546875	3954,426025390625
Q9Y4C2	TCAF1	Homo sapiens	TRPM8 channel-associated factor 1	TCAF1_HUMAN	14	14	14	False	15,185071411082633	14,280429834797177	14,842659270611048	14,928438676172567	14,482158996564173	14,255438954937155	15,162681435819312	14,843839221906245	14,083479976586018	14,124602220909548	14,24517504979525	14,368008551129199	37253,0625	19899,296875	29382,291015625	31182,27734375	22885,703125	19557,5625	36679,375	29406,33203125	17360,0078125	17861,953125	19418,916015625	21144,701171875
Q9Y4C5;Q9Y4C5-2	CHST2	Homo sapiens	Carbohydrate sulfotransferase 2;Isoform 2 of Carbohydrate sulfotransferase 2	CHST2_HUMAN	5	5	5	False	12,633627192408204	10,147422794433217	12,345022247495532	12,237853268949609	10,891075473576954	10,986373469674287	13,195344269815722	13,023373661359004	10,98689803808649	12,036672337615121	11,31533284902032	12,69611218327537	6354,783203125	1134,1712646484375	5202,61865234375	4830,1533203125	1899,0675048828125	2028,747314453125	9379,818359375	8325,802734375	2029,485107421875	4201,4521484375	2548,32373046875	6636,064453125
Q9Y4C8	RBM19	Homo sapiens	Probable RNA-binding protein 19	RBM19_HUMAN	8	8	8	False	12,364736083707887	12,92667296260665	12,39462060948382	12,025774061819863	13,048980197631789	12,441220965089865	11,547445993861032	12,108075018545216	12,869300892575334	11,581667221561812	13,10815655643051	12,481904601356975	5274,1982421875	7786,0341796875	5384,58935546875	4169,83349609375	8474,8974609375	5561,35595703125	2993,14404296875	4414,62451171875	7482,48046875	3064,9912109375	8829,748046875	5720,4169921875
Q9Y4D1;Q9Y4D1-2	DAAM1	Homo sapiens	Disheveled-associated activator of morphogenesis 1;Isoform 2 of Disheveled-associated activator of morphogenesis 1	DAAM1_HUMAN	10	10	10	False	14,363120395331862	12,381873219080692	13,058275354606938	13,50910507428658	12,446497250541038	12,857790829087449	14,033768794885807	13,686479047559041	12,466792179096066	13,585720286540019	13,400642605893012	14,053997450425031	21073,1796875	5337,2216796875	8529,6767578125	11658,5849609375	5581,732421875	7423,021484375	16772,01953125	13183,8037109375	5660,8076171875	12294,4560546875	10814,224609375	17008,84375
Q9Y4D7	PLXND1	Homo sapiens	Plexin-D1	PLXD1_HUMAN	31	31	33	False	16,856043050851255	15,230228644271813	16,213017423023267	16,7876117689028	15,409605230837714	15,313833526561664	16,460164141269924	16,942241007426656	15,606496597346538	16,383161887002142	16,443385221995584	17,07512933485454	118624,546875	38437,546875	75963,4296875	113129,1953125	43526,46484375	40730,828125	90157,765625	125928,125	49891,16015625	85471,859375	89115,28125	138078,515625
Q9Y4D8-5	HECTD4	Homo sapiens	Isoform 5 of Probable E3 ubiquitin-protein ligase HECTD4	HECD4_HUMAN	1	1	1	False	NaN	10,932679467533383	10,671289782710508	NaN	10,131361192618805	10,671387515466826	NaN	NaN	10,911732738276344	NaN	10,245198846666492	10,441730963425064	NaN	1954,6295166015625	1630,7159423828125	NaN	1121,614501953125	1630,826416015625	NaN	NaN	1926,4549560546875	NaN	1213,7022705078125	1390,83056640625
Q9Y4D8;Q9Y4D8-4	HECTD4	Homo sapiens	Probable E3 ubiquitin-protein ligase HECTD4;Isoform 4 of Probable E3 ubiquitin-protein ligase HECTD4	HECD4_HUMAN	11	11	11	False	14,502678746323097	13,649783973033921	13,516823186215348	14,704057608885584	13,040290557256407	13,684384798853886	14,352368795541885	13,86228130990947	13,701418152774771	13,381261992360082	13,104009039663756	13,499766465019263	23213,537109375	12852,701171875	11721,123046875	26690,849609375	8424,0048828125	13164,6796875	20916,716796875	14892,32421875	13321,03125	10669,921875	8804,400390625	11583,3623046875
Q9Y4E1;Q9Y4E1-1;Q9Y4E1-2;Q9Y4E1-6	WASHC2C	Homo sapiens	WASH complex subunit 2C;Isoform 4 of WASH complex subunit 2C;Isoform 2 of WASH complex subunit 2C;Isoform 6 of WASH complex subunit 2C	WAC2C_HUMAN	32	33	36	False	16,355880002341877	16,96637149277467	16,740888854570017	16,535466308303516	16,74932299357077	16,723961269101476	16,26326934366821	16,582927428535875	16,211385268105094	16,812878343820515	16,641747710950945	16,43466589233972	83870,7421875	128052,109375	109524,1015625	94988,5703125	110166,265625	108246,53125	78656,0078125	98165,4296875	75877,5390625	115127,9296875	102250,453125	88578,3125
Q9Y4E5	ZNF451	Homo sapiens	E3 SUMO-protein ligase ZNF451	ZN451_HUMAN	6	6	6	False	14,575753079128804	13,869188102005864	13,80209486170425	13,900121831486958	13,789216711235873	14,021044177877151	14,533871745787373	14,124301355950454	13,503681640607866	13,194499428016762	13,406345679101289	13,890155433450131	24419,619140625	14963,791015625	14283,826171875	15288,103515625	14156,8896484375	16624,740234375	23720,91015625	17858,228515625	11614,83984375	9374,3271484375	10857,05859375	15182,8544921875
Q9Y4E6;Q9Y4E6-2	WDR7	Homo sapiens	WD repeat-containing protein 7;Isoform 2 of WD repeat-containing protein 7	WDR7_HUMAN	11	11	11	False	13,97863453247812	13,36082083481086	13,745462709523427	13,76959019887908	13,202789689748858	13,147518286369204	13,825241130018677	13,827792844260191	13,632883183136613	13,386236027111524	13,21042551159505	13,651364669074912	16143,150390625	10519,80859375	13733,9853515625	13965,6025390625	9428,3505859375	9073,970703125	14514,8408203125	14540,5361328125	12703,013671875	10706,7724609375	9478,384765625	12866,791015625
Q9Y4E8;Q9Y4E8-2;Q9Y4E8-3	USP15	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 15;Isoform 2 of Ubiquitin carboxyl-terminal hydrolase 15;Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 15	UBP15_HUMAN	27	27	29	False	15,565420087930205	15,825509295470487	15,646159303217571	15,540504929118102	15,924934797196324	15,826658164110421	15,645493855593088	15,626946768015234	15,85005708645974	15,703556590336293	15,760885288752668	15,707881153913114	48490,6875	58070,15625	51281,80078125	47660,44921875	62213,2734375	58116,41796875	51258,15234375	50603,40234375	59066,6875	53363,1640625	55526,36328125	53523,36328125
Q9Y4F1	FARP1	Homo sapiens	FERM, ARHGEF and pleckstrin domain-containing protein 1	FARP1_HUMAN	30	30	34	False	17,702133361295868	16,792139313915282	17,021183493736494	17,605049464669012	16,974560932438692	16,72937833825537	17,686610485026332	17,24284381165774	16,777542381433836	17,379334867716427	17,06373755035511	17,052803011144874	213242,1875	113484,78125	133010,765625	199364,5625	128781,0625	108653,7421875	210960,078125	155100,5	112342,3515625	170490,859375	136992,515625	135958,140625
Q9Y4F3;Q9Y4F3-3;Q9Y4F3-4;Q9Y4F3-5	MARF1	Homo sapiens	Meiosis regulator and mRNA stability factor 1;Isoform 2 of Meiosis regulator and mRNA stability factor 1;Isoform 3 of Meiosis regulator and mRNA stability factor 1;Isoform 4 of Meiosis regulator and mRNA stability factor 1	MARF1_HUMAN	2	2	2	False	12,322993855985164	NaN	11,762034135962944	11,922721763971797	11,496473109688653	11,772408415774384	12,218021427364196	11,576814847203448	11,619749599452467	11,133612912920023	11,7962221457417	10,894952891986003	5123,78369140625	NaN	3473,162353515625	3882,36962890625	2889,237548828125	3498,2275390625	4764,21044921875	3054,69970703125	3146,97412109375	2246,73291015625	3556,449951171875	1904,1783447265625
Q9Y4F5;Q9Y4F5-3	CEP170B	Homo sapiens	Centrosomal protein of 170 kDa protein B;Isoform 3 of Centrosomal protein of 170 kDa protein B	C170B_HUMAN	9	9	9	False	14,620340099084803	15,032604058208138	15,294028358472389	14,531840345079098	14,818588125820924	15,180352182115358	14,97129252240535	14,907012950343264	15,160019421875228	15,006725160858991	15,274400762295917	15,160839925737235	25186,099609375	33516,96875	40175,5	23687,533203125	28896,119140625	37131,40234375	32122,41015625	30722,60546875	36611,7578125	32921,10546875	39632,62109375	36632,5859375
Q9Y4G2	PLEKHM1	Homo sapiens	Pleckstrin homology domain-containing family M member 1	PKHM1_HUMAN	2	2	2	False	13,017809694508271	13,693717605183538	13,996793089526479	12,842185062740686	13,262573762762452	13,768997696458666	13,421464300437844	13,667065293443132	13,744769077562431	12,329868723595146	13,170664260967857	13,254099440527783	8293,7548828125	13250,1181640625	16347,62109375	7343,15869140625	9827,26171875	13959,8681640625	10971,4326171875	13007,5830078125	13727,3837890625	5148,25830078125	9220,7236328125	9769,7060546875
Q9Y4G6	TLN2	Homo sapiens	Talin-2	TLN2_HUMAN	75	75	77	True	17,979766559329487	17,83952434616687	17,823361116995287	17,857275717617494	17,76467603439498	17,758709266230642	17,468491425940645	17,26907244645335	17,129537568120558	17,390303460354996	17,174580276189076	16,989119176809208	258493,15625	234548,109375	231935,015625	237451,890625	222689,8125	221770,703125	181359,328125	157946,0625	143385,296875	171792,015625	147932,578125	130087,171875
Q9Y4G8	RAPGEF2	Homo sapiens	Rap guanine nucleotide exchange factor 2	RPGF2_HUMAN	7	7	7	False	13,134044593095018	12,421095963029305	12,965779793844119	13,058348359722013	12,427144781442856	12,819028527392971	12,926392553533386	13,144492857752637	12,404688128852152	12,739178310650448	12,934777788970809	12,930163602147804	8989,62109375	5484,31591796875	7999,97509765625	8530,1083984375	5507,3583984375	7226,2353515625	7784,52099609375	9054,9619140625	5422,2958984375	6837,14501953125	7829,89794921875	7804,8955078125
Q9Y4H2	IRS2	Homo sapiens	Insulin receptor substrate 2	IRS2_HUMAN	20	20	22	False	15,930787860106163	16,071825339660496	16,204902133820188	15,784010137972516	16,023339647990646	16,295533821410416	16,075519789738944	16,156254237256896	16,35021743452781	16,008344668050086	16,272847308139035	16,035219114848903	62466,1875	68881,328125	75537,328125	56423,5625	66604,8515625	80434,890625	69057,9453125	73032,6640625	83542,1953125	65916,1640625	79179,9375	67155,5546875
Q9Y4I1;Q9Y4I1-2;Q9Y4I1-3	MYO5A	Homo sapiens	Unconventional myosin-Va;Isoform 2 of Unconventional myosin-Va;Isoform 3 of Unconventional myosin-Va	MYO5A_HUMAN	43	43	46	False	15,755002458430907	15,458842880086724	15,708178991356773	15,72106945414909	15,617768424339594	15,666051675420517	15,925864070913036	15,914299629471685	15,741851559068865	15,724294531329296	15,726258495705133	16,03570558659371	55300,40625	45037,6171875	53534,4140625	54014,88671875	50282,48828125	51993,7890625	62253,359375	61756,33984375	54798,60546875	54135,76953125	54209,515625	67178,203125
Q9Y4J8-10	DTNA	Homo sapiens	Isoform 10 of Dystrobrevin alpha	DTNA_HUMAN	1	1	1	False	11,516755031065903	11,402492964306301	11,675044868234268	12,002816217138367	11,585481107173104	NaN	NaN	11,655903312503709	11,791523312954014	10,423283545037123	10,853316028630204	NaN	2930,142333984375	2707,02587890625	3269,931884765625	4104,00341796875	3073,1044921875	NaN	NaN	3226,833251953125	3544,885498046875	1373,1595458984375	1850,00830078125	NaN
Q9Y4J8-13;Q9Y4J8-14;Q9Y4J8-15;Q9Y4J8-2	DTNA	Homo sapiens	Isoform 13 of Dystrobrevin alpha;Isoform 14 of Dystrobrevin alpha;Isoform 15 of Dystrobrevin alpha;Isoform 2 of Dystrobrevin alpha	DTNA_HUMAN	13	13	13	False	15,224922425063085	14,92591394969882	14,972736803575604	15,301885761853796	15,08993565232488	14,86764590356429	14,793976217909409	14,676522498620855	14,584675719813156	14,759314034938805	14,799255530880895	14,69954926119385	38296,43359375	31127,755859375	32154,583984375	40394,90625	34875,7265625	29895,607421875	28407,341796875	26186,26171875	24571,115234375	27732,9609375	28511,484375	26607,572265625
Q9Y4K0	LOXL2	Homo sapiens	Lysyl oxidase homolog 2	LOXL2_HUMAN	11	11	11	True	13,95963277830232	14,306919033049823	14,889868020973548	14,297290917432539	14,82178050095347	15,015460483007226	14,714317951664414	15,351436681335802	15,164974116994932	15,103860693315436	15,348060833847581	15,423937224790695	15931,9228515625	20268,041015625	30359,66015625	20133,228515625	28960,130859375	33121,04296875	26881,349609375	41806,4140625	36737,7109375	35213,98046875	41708,703125	43961,01953125
Q9Y4K1	CRYBG1	Homo sapiens	Beta/gamma crystallin domain-containing protein 1	CRBG1_HUMAN	29	29	29	False	16,43330055503847	16,342111300633675	16,31566632696797	16,39459575244786	16,250229736171853	16,43060657609041	16,557672401086382	16,230194335913893	16,218791429810107	16,51007742806406	16,348323341021263	16,017289450754145	88494,5234375	83074,109375	81565,2109375	86151,9453125	77948,2890625	88329,4296875	96461,953125	76873,265625	76268,0625	93331,5625	83432,5859375	66326,1171875
Q9Y4K3	TRAF6	Homo sapiens	TNF receptor-associated factor 6	TRAF6_HUMAN	7	7	7	False	13,05281345662304	12,908429729893241	12,693291904356519	12,927087821005886	13,011232716195385	12,898566976769645	13,145335454853004	13,029341660013827	12,927168046969182	12,765797188249485	12,852207064966922	12,545376712295488	8497,4453125	7688,19775390625	6623,1044921875	7788,2734375	8256,03125	7635,81787109375	9060,251953125	8360,3154296875	7788,70654296875	6964,466796875	7394,34716796875	5977,7080078125
Q9Y4K4	MAP4K5	Homo sapiens	Mitogen-activated protein kinase kinase kinase kinase 5	M4K5_HUMAN	18	18	18	False	16,509575688853673	16,404152387286597	16,50357574168578	16,49561694133028	16,271068150681266	16,382586957202882	16,459332678316095	16,676114081136845	16,590302070385903	16,570506837470777	16,548264902294065	16,48715983781066	93299,109375	86724,5234375	92911,8984375	92400,75	79082,3515625	85437,8046875	90105,8203125	104715,3984375	98668,5078125	97323,921875	95834,9921875	91860,6796875
Q9Y4L1	HYOU1	Homo sapiens	Hypoxia up-regulated protein 1	HYOU1_HUMAN	37	40	46	False	18,382150627924336	19,059322508772517	18,764928876031355	18,507585615108493	19,05756873186252	19,16093699500316	18,805124500214266	18,9698228222676	19,308379584923077	19,20519933296172	19,09631575517886	19,002755796037953	341647,875	546295,6875	445457,6875	372682	545632	586160,8125	458043,3125	513435,25	649234,25	604423,125	560484,8125	525290,4375
Q9Y4P1;Q9Y4P1-2;Q9Y4P1-6	ATG4B	Homo sapiens	Cysteine protease ATG4B;Isoform 2 of Cysteine protease ATG4B;Isoform 6 of Cysteine protease ATG4B	ATG4B_HUMAN	5	5	5	True	13,793056718328996	14,183927001448936	14,235134248600534	13,68601560823696	14,39098405591764	14,599013855285644	13,031277163557151	13,45311272910362	14,271976448902919	12,922910546316334	13,865389220289195	13,497057904567653	14194,62109375	18611,76171875	19284,234375	13179,5693359375	21484,134765625	24816,53125	8371,5390625	11214,7724609375	19783,0390625	7765,75537109375	14924,4404296875	11561,6357421875
Q9Y4P3	TBL2	Homo sapiens	Transducin beta-like protein 2	TBL2_HUMAN	17	17	17	False	17,73318666200944	16,951087778263858	17,214994348476043	17,378138319690834	17,08078906999522	17,274970563975078	16,912176681077657	17,449202308869427	17,167484606771982	17,237937271700776	17,441002827820117	17,438565226077028	217881,875	126702,703125	152135,1875	170349,515625	138621,265625	158593,109375	123331,0625	178950,65625	147206,78125	154573,90625	177936,484375	177636,09375
Q9Y4P8-2;Q9Y4P8-3;Q9Y4P8-5;Q9Y4P8-6	WIPI2	Homo sapiens	Isoform 2 of WD repeat domain phosphoinositide-interacting protein 2;Isoform 3 of WD repeat domain phosphoinositide-interacting protein 2;Isoform 5 of WD repeat domain phosphoinositide-interacting protein 2;Isoform 6 of WD repeat domain phosphoinositide-interacting protein 2	WIPI2_HUMAN	7	7	7	False	15,646296223800675	15,829272325756309	15,725532996461855	15,406514106112526	15,675425697941984	15,952690599055451	15,404262982303939	15,555973532832066	15,775180137968857	15,556823860048688	15,393702577432647	15,526017392715978	51286,66796875	58221,8203125	54182,26171875	43433,3046875	52332,72265625	63421,7734375	43365,5859375	48174,21484375	56079,27734375	48202,6171875	43049,3125	47184,23828125
Q9Y4P8;Q9Y4P8-4	WIPI2	Homo sapiens	WD repeat domain phosphoinositide-interacting protein 2;Isoform 4 of WD repeat domain phosphoinositide-interacting protein 2	WIPI2_HUMAN	2	2	2	True	15,657051042574574	15,456579893794705	15,331350252025876	15,148598225000407	15,479597112559285	15,358681915907658	15,327921811608514	14,749744242565642	15,152111816780058	15,102538024412352	14,715242292620283	14,773738662034976	51670,421875	44967,02734375	41228,3828125	36323,0625	45690,19921875	42016,89453125	41130,5234375	27549,609375	36411,6328125	35181,7109375	26898,578125	28011,63671875
Q9Y4R8	TELO2	Homo sapiens	Telomere length regulation protein TEL2 homolog	TELO2_HUMAN	6	6	6	False	12,680715456232104	12,386579693812324	11,643702195169977	13,368950931500125	11,763026212974895	11,616658431781723	13,318184476725307	12,743915432092155	11,229104547787939	12,303203258552328	11,670634316204728	11,912465257461001	6565,61962890625	5354,66162109375	3199,658447265625	10579,2587890625	3475,551513671875	3140,238525390625	10213,462890625	6859,6318359375	2400,4755859375	5053,9765625	3259,950439453125	3854,86669921875
Q9Y4W2;Q9Y4W2-2	LAS1L	Homo sapiens	Ribosomal biogenesis protein LAS1L;Isoform 2 of Ribosomal biogenesis protein LAS1L	LAS1L_HUMAN	20	20	20	False	15,702385672117513	15,520552742610416	15,331094071319523	15,522777142821766	15,710144502480851	15,33638547042983	15,765232065614624	15,63803834063001	15,573481699094286	15,138561017004998	15,434671236576024	15,344137535481813	53319,87109375	47005,8515625	41221,0625	47078,3828125	53607,3984375	41372,52734375	55693,9140625	50993,9453125	48762,40625	36071,23046875	44289,3203125	41595,43359375
Q9Y4W6	AFG3L2	Homo sapiens	AFG3-like protein 2	AFG32_HUMAN	26	27	29	False	17,971471634632156	16,513445334224905	17,846985638187743	18,129497949764655	16,728074958099224	17,100132146580275	17,651788033910474	17,89166246013086	16,60524901905356	17,634808281140216	17,45714988812599	17,93986836838368	257011,1875	93549,6953125	235764,28125	286762,71875	108555,625	140492,359375	205929,078125	243179,5625	99696,0703125	203519,609375	179939,1875	251442,390625
Q9Y4X4	KLF12	Homo sapiens	Krueppel-like factor 12	KLF12_HUMAN	2	2	2	False	12,753938355356292	11,09615487041305	NaN	13,602767382163819	11,419741373213222	NaN	12,038951632930331	12,193591983073812	NaN	11,675576989535127	11,717288070741953	12,109081553051817	6907,4541015625	2189,149658203125	NaN	12440,5908203125	2739,58447265625	NaN	4208,09521484375	4684,21630859375	NaN	3271,13818359375	3367,093505859375	4417,70556640625
Q9Y4X5	ARIH1	Homo sapiens	E3 ubiquitin-protein ligase ARIH1	ARI1_HUMAN	15	15	17	False	16,40063218342064	16,318531363181624	16,283039307044767	16,375045001087567	16,285694718468473	16,35077856978164	16,328908672131796	16,279875501328057	15,575136075794278	16,221559686746325	16,250865965354194	16,451811019814304	86513,171875	81727,3515625	79741,2890625	84992,328125	79888,1953125	83574,6953125	82317,3359375	79566,609375	48818,35546875	76414,546875	77982,671875	89637,265625
Q9Y4Y9	LSM5	Homo sapiens	U6 snRNA-associated Sm-like protein LSm5	LSM5_HUMAN	4	4	4	False	14,93908011910712	15,791573190903259	14,545624871794628	14,508675648043642	15,019976490529508	15,43140884503012	14,7250800633824	14,3674646105122	14,595999298784898	15,099684579910667	14,286891190412263	13,686549042172365	31413,130859375	56720,12890625	23914,9453125	23310,23046875	33224,8828125	44189,28125	27082,626953125	21136,73046875	24764,73046875	35112,1953125	19988,619140625	13184,443359375
Q9Y4Z0	LSM4	Homo sapiens	U6 snRNA-associated Sm-like protein LSm4	LSM4_HUMAN	4	4	5	True	14,967272176957593	15,635557608674414	14,987805948078433	14,788048779257496	15,363054740622712	15,144040791453701	14,157485411195495	14,383466471329141	14,769030193531655	14,700155627750405	15,015161159061872	14,42746311192658	32033,01953125	50906,3359375	32492,203125	28290,8671875	42144,44140625	36208,5	18273,75390625	21372,4765625	27920,365234375	26618,7578125	33114,171875	22034,294921875
Q9Y508	RNF114	Homo sapiens	E3 ubiquitin-protein ligase RNF114	RN114_HUMAN	9	9	9	False	13,709922564576935	13,762247998096873	13,497266754664969	13,824332801799747	14,110529188550803	13,987469690694224	13,777114119052014	13,165961361783072	13,862000496228557	13,757047515192438	14,10568028233962	13,550396518313628	13399,7880859375	13894,708984375	11563,3095703125	14505,705078125	17688,5625	16242,3154296875	14038,6259765625	9190,71484375	14889,42578125	13844,712890625	17629,2109375	11997,0869140625
Q9Y512	SAMM50	Homo sapiens	Sorting and assembly machinery component 50 homolog	SAM50_HUMAN	16	16	16	False	17,899129713609593	16,7795001523748	17,604095405564852	18,145880384337616	17,148133475542082	16,194304486745423	16,97733434542785	17,603402907631402	16,641820791509275	16,558419428644367	17,0744214475878	17,375182381216966	244441,5	112494,90625	199232,765625	290037,59375	145245,453125	74984,484375	129028,8671875	199137,15625	102255,6328125	96511,9140625	138010,78125	170000,84375
Q9Y519	TMEM184B	Homo sapiens	Transmembrane protein 184B	T184B_HUMAN	1	1	1	False	12,241572700659395	NaN	12,525265343003559	12,924953366797943	NaN	NaN	NaN	NaN	NaN	11,208176298852477	NaN	13,091577429749075	4842,6220703125	NaN	5894,9560546875	7776,75927734375	NaN	NaN	NaN	NaN	NaN	2365,90478515625	NaN	8728,859375
Q9Y520;Q9Y520-4;Q9Y520-5;Q9Y520-7	PRRC2C	Homo sapiens	Protein PRRC2C;Isoform 4 of Protein PRRC2C;Isoform 5 of Protein PRRC2C;Isoform 7 of Protein PRRC2C	PRC2C_HUMAN	55	55	56	True	16,39213212823746	15,78495039180152	16,65814478599754	16,64260691740846	16,250901953576005	16,820608654146294	16,62008824032278	16,620620213735265	16,286148518701115	17,064297898610672	17,225221561003444	16,99105684358596	86004,953125	56460,34765625	103419,21875	102311,3671875	77984,6171875	115746,46875	100726,8125	100763,9609375	79913,328125	137045,734375	153217,5	130262,0078125
Q9Y530	OARD1	Homo sapiens	ADP-ribose glycohydrolase OARD1	OARD1_HUMAN	4	4	4	False	14,617941797565775	14,760296307168884	14,23206500299239	14,325535217410554	14,558596462445902	13,959814139656569	14,168172313038284	13,983682102317502	14,038196455101119	14,311446498943676	14,103084626934688	13,614077258554659	25144,265625	27751,849609375	19243,251953125	20531,26953125	24130,939453125	15933,92578125	18409,62109375	16199,7294921875	16823,572265625	20331,74609375	17597,521484375	12538,5009765625
Q9Y535;Q9Y535-2	POLR3H	Homo sapiens	DNA-directed RNA polymerase III subunit RPC8;Isoform 2 of DNA-directed RNA polymerase III subunit RPC8	RPC8_HUMAN	1	1	1	False	11,630749264275769	12,419122446951102	11,888782074366338	11,484620347130047	12,444450146672756	11,694070045283008	11,684070019174744	11,696972724659553	11,982123289410286	11,743740842247364	11,745616679314244	11,758631606578838	3171,0595703125	5476,81884765625	3792,10205078125	2865,59765625	5573,81787109375	3313,3388671875	3290,451904296875	3320,011962890625	4045,558837890625	3429,40087890625	3433,86279296875	3464,980712890625
Q9Y546	LRRC42	Homo sapiens	Leucine-rich repeat-containing protein 42	LRC42_HUMAN	1	1	1	False	12,610108147409523	11,945350062668004	12,747285596674216	12,728108182504428	13,372460055981222	11,424584201699545	13,29092330858872	12,309925371995496	12,901138776864203	12,865743369313249	13,267461091014257	13,06627366727596	6252,0263671875	3943,74365234375	6875,6748046875	6784,8828125	10605,0224609375	2748,796142578125	10022,28125	5077,580078125	7649,44189453125	7464,05224609375	9860,609375	8577,0966796875
Q9Y547	HSPB11	Homo sapiens	Intraflagellar transport protein 25 homolog	IFT25_HUMAN	6	6	6	False	13,825234044262048	14,28859392932795	13,558660917907684	14,190714636082564	14,343530573716805	14,047459115147182	14,228621727105752	13,88396904984227	14,29199282814382	13,467914083114643	14,188319146987615	13,821325268942694	14514,76953125	20012,224609375	12066,0087890625	18699,533203125	20788,96875	16931,93359375	19197,37890625	15117,888671875	20059,427734375	11330,4228515625	18668,509765625	14475,4970703125
Q9Y548	YIPF1	Homo sapiens	Protein YIPF1	YIPF1_HUMAN	1	1	1	False	16,924875101101655	NaN	15,824283072403691	16,98218214312865	NaN	17,04152213337347	17,195949613249155	17,08245801349321	NaN	17,120024250729852	17,047760298707548	16,92399323160862	124421,3984375	NaN	58020,8203125	129463,1640625	NaN	134899,1875	150140,078125	138781,71875	NaN	142442,90625	135483,75	124345,3671875
