PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.Log2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.Log2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.Log2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.Log2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.Log2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.Log2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.Log2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.Log2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.Log2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.Log2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.Log2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.Log2Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
Q93009	USP7	Homo sapiens	Ubiquitin carboxyl-terminal hydrolase 7	UBP7_HUMAN	46	46	51	False	16,983765677556647	16,9536099856197	16,930033898024078	16,88943944082318	17,065764204189048	16,95711940443867	16,84711404061743	16,918947833202395	16,884633270036403	16,96015142352275	16,978440683272762	16,87697906823394	129605,34375	126924,40625	124867,1015625	121402,5703125	137185,09375	127233,53125	117892,6328125	123911,265625	120998,8046875	127501,2109375	129127,8515625	120358,546875
Q93034	CUL5	Homo sapiens	Cullin-5	CUL5_HUMAN	37	37	40	False	17,392493784301994	17,251314525468782	17,25453834668122	17,296478524760712	17,24056251625828	17,24859747468213	17,25821621499182	17,26813818234443	17,230452361675862	17,416601435438263	17,394997206589945	17,22865284382623	172053,03125	156013,84375	156362,859375	160975,15625	154855,4375	155720,296875	156761,984375	157843,8125	153774,03125	174952,21875	172351,84375	153582,34375
Q93050;Q93050-1;Q93050-3	ATP6V0A1	Homo sapiens	V-type proton ATPase 116 kDa subunit a1;Isoform 2 of V-type proton ATPase 116 kDa subunit a1;Isoform 3 of V-type proton ATPase 116 kDa subunit a1	VPP1_HUMAN	16	16	18	False	16,10971669609701	16,03976564354571	16,321441095419157	16,26042944200139	15,883969236228321	16,015913009586153	16,113683355476184	15,90660356240913	15,96911482046995	16,238424857738078	15,85739409468275	15,964836412230381	70714,4140625	67367,5234375	81892,3515625	78501,328125	60471,5625	66262,8671875	70909,109375	61427,77734375	64147,91796875	77313,078125	59367,84375	63957,96484375
Q93052	LPP	Homo sapiens	Lipoma-preferred partner	LPP_HUMAN	33	36	51	False	18,407276453015115	18,55567297415493	18,38437298727651	18,29882429863689	18,60989405088813	18,359181311984887	18,38593900261112	18,60617576540476	18,458845007284012	18,32054014660698	18,445191071673896	18,439616847892175	347650,09375	385313,4375	342174,5625	322474,21875	400070,3125	336251,53125	342546,1875	399040,53125	360301,46875	327364,90625	356907,59375	355531,25
Q93062;Q93062-2;Q93062-3;Q93062-4;Q93062-5	RBPMS	Homo sapiens	RNA-binding protein with multiple splicing;Isoform B of RNA-binding protein with multiple splicing;Isoform C of RNA-binding protein with multiple splicing;Isoform D of RNA-binding protein with multiple splicing;Isoform E of RNA-binding protein with multiple splicing	RBPMS_HUMAN	5	5	5	False	15,525362253380415	15,803472723037055	14,681418693633844	14,89651792679237	15,324010195929377	15,23790110444918	15,143411241871593	15,639581832546279	15,703979590248187	15,177328742550184	14,872858305030006	15,117209656102174	47162,81640625	57189,8984375	26275,283203125	30499,921875	41019,15625	38642,5078125	36192,703125	51048,53125	53378,8125	37053,66796875	30003,814453125	35541,3203125
Q93063;Q93063-2;Q93063-3	EXT2	Homo sapiens	Exostosin-2;Isoform 2 of Exostosin-2;Isoform 3 of Exostosin-2	EXT2_HUMAN	3	3	3	False	15,737265707071222	15,669726671097818	15,602067561423318	15,922581680760024	15,555280012437889	15,516296372562767	15,541571916484397	NaN	15,392350312038433	15,478278352427012	15,658809654016732	15,592853230889245	54624,6953125	52126,40234375	49738,23046875	62111,8828125	48151,0625	46867,375	47695,7109375	NaN	43008,98046875	45648,453125	51733,4453125	49421,5703125
Q93073;Q93073-2	SECISBP2L	Homo sapiens	Selenocysteine insertion sequence-binding protein 2-like;Isoform 2 of Selenocysteine insertion sequence-binding protein 2-like	SBP2L_HUMAN	3	3	3	False	NaN	NaN	10,658336585340646	10,30108335139082	NaN	10,257143943933986	NaN	8,453481147005707	NaN	10,738059470574251	10,529411251000786	10,057058003386368	NaN	NaN	1616,14013671875	1261,638916015625	NaN	1223,7930908203125	NaN	350,5511474609375	NaN	1707,961181640625	1477,980224609375	1065,310302734375
Q93074-2	MED12	Homo sapiens	Isoform 2 of Mediator of RNA polymerase II transcription subunit 12	MED12_HUMAN	4	4	4	False	12,565719784977743	12,890003614038974	12,184222346643473	12,24442118232583	12,596059374071674	12,754979936692207	12,614591234387857	12,33678751884953	12,681834296357195	12,451813660367167	12,44757173585599	12,640059986552666	6062,59521484375	7590,62841796875	4653,89306640625	4852,19287109375	6191,4404296875	6912,44287109375	6271,484375	5173,00732421875	6570,71337890625	5602,33935546875	5585,89111328125	6383,181640625
Q93077	H2AC6	Homo sapiens	Histone H2A type 1-C	H2A1C_HUMAN	8	8	13	True	23,75608706004628	23,67883135255649	23,621254968809865	23,61756644683627	23,42236522617988	23,44156191268404	23,448936617260163	23,155284416840054	22,980615868475212	23,02197472885337	22,967481692825803	22,973492167088704	14167551	13428840	12903463	12870515	11241765	11392349	11450733	9341899	8276652	8517359	8201644	8235884,5
Q93096	PTP4A1	Homo sapiens	Protein tyrosine phosphatase type IVA 1	TP4A1_HUMAN	1	1	1	False	11,207765349535487	11,045443061418686	11,463675156661514	11,336508466648347	NaN	11,74174202955488	11,927454002216196	NaN	11,378606025410969	NaN	NaN	11,660883680651567	2365,23095703125	2113,5361328125	2824,295166015625	2586,00341796875	NaN	3424,65283203125	3895,125244140625	NaN	2662,57421875	NaN	NaN	3237,991943359375
Q93100;Q93100-2;Q93100-3;Q93100-4	PHKB	Homo sapiens	Phosphorylase b kinase regulatory subunit beta;Isoform 2 of Phosphorylase b kinase regulatory subunit beta;Isoform 3 of Phosphorylase b kinase regulatory subunit beta;Isoform 4 of Phosphorylase b kinase regulatory subunit beta	KPBB_HUMAN	15	15	15	False	15,79031796800317	15,917673092764424	15,898553415248623	15,902081199444996	15,864740728598067	15,926645096057479	16,05302118986921	15,94624986026161	15,89809760019696	16,04517956395226	15,982919352414527	15,892642957919637	56670,80078125	61900,9140625	61085,96875	61235,5234375	59670,93359375	62287,0703125	67989,3515625	63139,265625	61066,671875	67620,8046875	64764,66796875	60836,22265625
Q95460;Q95460-2	MR1	Homo sapiens	Major histocompatibility complex class I-related gene protein;Isoform 2 of Major histocompatibility complex class I-related gene protein	HMR1_HUMAN	1	1	1	False	NaN	13,034137180278805	NaN	NaN	13,50548436844239	13,654655802556498	NaN	NaN	13,60580785055056	NaN	NaN	13,92265372006907	NaN	8388,1513671875	NaN	NaN	11629,3623046875	12896,1767578125	NaN	NaN	12466,8369140625	NaN	NaN	15528,74609375
Q969D9;Q969D9-2	TSLP	Homo sapiens	Thymic stromal lymphopoietin;Isoform 2 of Thymic stromal lymphopoietin	TSLP_HUMAN	1	1	1	True	NaN	11,951347775283843	12,5602955123555	13,149405245315295	13,061207022539266	13,397772410632285	12,986603317300137	13,288484521928423	13,147299654850643	13,281224847886316	13,357659116470362	13,020748383671766	NaN	3960,173095703125	6039,84375	9085,8466796875	8547,02734375	10792,7314453125	8116,2822265625	10005,353515625	9072,595703125	9955,1328125	10496,779296875	8310,666015625
Q969E2;Q969E2-2	SCAMP4	Homo sapiens	Secretory carrier-associated membrane protein 4;Isoform 2 of Secretory carrier-associated membrane protein 4	SCAM4_HUMAN	2	2	2	False	17,540510604784036	17,31436708336464	17,682999939822423	17,73923126784173	17,29207738908389	17,138041760302343	17,588268115609374	17,299579758762647	17,036092599571067	17,56173986344968	17,291124597901394	17,29159861323986	190642,546875	162983,578125	210432,78125	218796,671875	160484,828125	144233	197059	161321,5625	134392,453125	193468,59375	160378,875	160431,578125
Q969E4	TCEAL3	Homo sapiens	Transcription elongation factor A protein-like 3	TCAL3_HUMAN	9	11	12	False	17,050093753806017	16,96648133665959	16,968297916373192	16,773111028807	17,120578823175038	16,782603556078016	16,946834187007266	16,927787545050954	16,815908110483456	16,79638297301814	16,85360529508881	16,868717449865365	135703,0625	128061,859375	128223,2109375	111997,8125	142497,671875	112737,15625	126329,6875	124672,828125	115369,9609375	113819,0859375	118424,2734375	119671,28125
Q969E8	TSR2	Homo sapiens	Pre-rRNA-processing protein TSR2 homolog	TSR2_HUMAN	3	3	3	False	15,682340342238058	15,81719222656091	15,780850705189042	15,80023103933084	15,87447318295489	15,85196658976681	15,658874359320025	15,526588425766324	15,482808202862545	15,777900607339786	15,494815309239229	15,738420830701516	52584,1484375	57736,34765625	56300,1328125	57061,5390625	60074,8359375	59144,91796875	51735,765625	47202,91796875	45792,0078125	56185,125	46174,7109375	54668,44921875
Q969F9	HPS3	Homo sapiens	Hermansky-Pudlak syndrome 3 protein	HPS3_HUMAN	7	7	7	False	13,909068040563248	13,313445097058496	13,70871544896151	12,779579101267945	13,686834221757424	12,826336479989212	13,665938079826715	13,656628128615072	13,71876195796011	12,134238916732647	13,60257371373185	13,108735645985195	15383,2001953125	10179,9658203125	13388,5810546875	7031,31640625	13187,0498046875	7262,9326171875	12997,423828125	12913,8193359375	13482,140625	4495,416015625	12438,9208984375	8833,29296875
Q969G3;Q969G3-2;Q969G3-3;Q969G3-4;Q969G3-5;Q969G3-6	SMARCE1	Homo sapiens	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 2 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 3 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 4 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 5 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1;Isoform 6 of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	SMCE1_HUMAN	6	6	6	False	15,42275402428865	15,452032557966065	15,341984032150116	15,383306935177705	15,5882006223408	15,319624716474399	15,243418076018841	15,213858759245424	15,08918536195742	15,12700877435578	14,911638118846275	15,33452481045386	43924,98046875	44825,515625	41533,390625	42740,2265625	49262,4453125	40894,65625	38790,5625	38003,87109375	34857,59375	35783,546875	30821,2578125	41319,203125
Q969G5	CAVIN3	Homo sapiens	Caveolae-associated protein 3	CAVN3_HUMAN	14	14	16	False	20,3402092447743	20,31985249175021	20,097650567468076	20,260137949440264	20,12871951139977	20,016337677029377	20,348352655635694	20,200163902156028	20,23885573262235	20,137564842079247	20,111524143219423	20,175152810260848	1327434,5	1308835,625	1122007,25	1255767,5	1146432,125	1060518	1334948,5	1204634,375	1237378,75	1153482,625	1132849	1183930,375
Q969G6	RFK	Homo sapiens	Riboflavin kinase	RIFK_HUMAN	3	3	4	False	12,792494331245782	12,420720336699189	11,998653779836626	12,55704118552149	12,201943067793085	12,191783510118979	12,645926090737458	11,8432128913756	11,983496236589481	12,71214828224612	12,260778294091985	12,51537260183171	7094,54443359375	5482,88818359375	4092,1796875	6026,23486328125	4711,40966796875	4678,34814453125	6409,18896484375	3674,196044921875	4049,41064453125	6710,23828125	4907,51953125	5854,671875
Q969H8	MYDGF	Homo sapiens	Myeloid-derived growth factor	MYDGF_HUMAN	8	9	12	False	20,473854358196878	20,045904274459573	20,38084150815236	20,651820654232488	20,424060157349544	20,539583046570247	20,57926920430337	20,616813994312547	20,49102673148907	20,62997242973062	20,501154444400047	20,621902408557744	1456278	1082476,5	1365352	1647469,875	1406872,5	1524160,125	1566669,25	1607975,5	1473715,625	1622708,5	1484097,5	1613656,875
Q969J2;Q9BRR0	ZKSCAN4;ZKSCAN3	Homo sapiens	Zinc finger protein with KRAB and SCAN domains 4;Zinc finger protein with KRAB and SCAN domains 3	ZKSC4_HUMAN;ZKSC3_HUMAN	1	1	1	False	NaN	11,249855760982719	NaN	10,362835691691325	11,482201227244875	NaN	NaN	NaN	NaN	NaN	10,962363959045357	NaN	NaN	2435,252685546875	NaN	1316,8138427734375	2860,796630859375	NaN	NaN	NaN	NaN	NaN	1995,2640380859375	NaN
Q969J3	BORCS5	Homo sapiens	BLOC-1-related complex subunit 5	BORC5_HUMAN	6	6	6	False	14,880732462567753	14,841051665495739	14,53911182394295	14,544222197762913	14,797471848599232	14,565017914974877	14,603050476365521	14,622034275373299	14,669355688637516	14,664450648325486	14,663158706494531	14,519596183609451	30168,021484375	29349,568359375	23807,224609375	23891,705078125	28476,255859375	24238,5859375	24886,064453125	25215,693359375	26056,5	25968,060546875	25944,81640625	23487,34765625
Q969K3;Q969K3-2	RNF34	Homo sapiens	E3 ubiquitin-protein ligase RNF34;Isoform 2 of E3 ubiquitin-protein ligase RNF34	RNF34_HUMAN	3	3	3	True	12,327741624709784	12,668741103251596	12,754736353344468	12,591107178010546	12,970271280773634	12,480577596099813	12,12529348349885	12,17426740413073	11,884831107358039	12,585163706391425	11,813828446689357	12,763609421497426	5140,67333984375	6511,3505859375	6911,27587890625	6170,22412109375	8024,919921875	5715,15771484375	4467,62841796875	4621,890625	3781,731201171875	6144,85693359375	3600,117919921875	6953,91357421875
Q969M1	TOMM40L	Homo sapiens	Mitochondrial import receptor subunit TOM40B	TM40L_HUMAN	2	2	2	False	NaN	13,076058939978646	NaN	11,509110633146566	11,711923817505873	11,80366575117906	12,301409393190779	11,753740393321044	12,26569458717588	NaN	12,325413478133916	11,902488560348988	NaN	8635,4697265625	NaN	2914,657470703125	3354,59716796875	3574,846923828125	5047,6962890625	3453,253173828125	4924,271484375	NaN	5132,38427734375	3828,301025390625
Q969M3;Q969M3-3	YIPF5	Homo sapiens	Protein YIPF5;Isoform 3 of Protein YIPF5	YIPF5_HUMAN	1	1	1	False	16,79181430957819	16,840724916705565	17,231686728155392	17,220017204854873	16,981311890749506	16,968630498563602	16,847398818031415	17,021788734430913	16,919949781109835	17,27073246993661	16,9208608321877	16,921714931053643	113459,21875	117371,6875	153905,65625	152665,78125	129385,09375	128252,7734375	117915,90625	133066,578125	123997,3515625	158127,90625	124075,6796875	124149,15625
Q969M7;Q969M7-2;Q969M7-3	UBE2F	Homo sapiens	NEDD8-conjugating enzyme UBE2F;Isoform 2 of NEDD8-conjugating enzyme UBE2F;Isoform 3 of NEDD8-conjugating enzyme UBE2F	UBE2F_HUMAN	3	3	3	False	14,206605722336196	13,96109080528796	14,132828849565403	14,098403537748093	14,026971837627631	13,994634667850166	14,344523343129046	14,276892126805768	14,309743894463649	14,410758508882333	14,368097166964054	14,251733190600467	18906,64453125	15948,0322265625	17964,09765625	17540,515625	16693,1875	16323,181640625	20803,279296875	19850,560546875	20307,765625	21780,63671875	21146	19507,390625
Q969N2;Q969N2-5	PIGT	Homo sapiens	GPI transamidase component PIG-T;Isoform 5 of GPI transamidase component PIG-T	PIGT_HUMAN	16	16	19	False	16,222237874362637	16,344789338589386	16,048300773838427	16,02402652874512	15,640866594980269	16,164712701444788	16,011594787523823	15,825828932482962	15,795354815319723	15,95217619766119	15,967394706094193	15,869479381166773	76450,4765625	83228,4609375	67767,2578125	66636,5703125	51094,01171875	73462,109375	66064,828125	58083,0234375	56869	63399,1640625	64071,48046875	59867,25
Q969P0	IGSF8	Homo sapiens	Immunoglobulin superfamily member 8	IGSF8_HUMAN	5	5	5	False	13,306316512064251	13,700142395649692	13,727179064302515	13,625441086077538	13,37333885961586	13,86044926499192	13,778236582723762	13,27216601518482	13,667486458688767	13,241312291512065	13,559436843060018	13,788272064653068	10129,7890625	13309,2568359375	13561,029296875	12637,654296875	10611,484375	14873,4248046875	14049,552734375	9892,8193359375	13011,380859375	9683,49609375	12072,5	14147,623046875
Q969Q0	RPL36AL	Homo sapiens	60S ribosomal protein L36a-like	RL36L_HUMAN	3	3	3	False	16,557118334620128	17,30697478098485	16,834524769356808	16,77038362158922	16,988771352591495	17,253037669912118	16,586747493170265	17,04203605182115	17,35684403423919	17,04418780881208	16,922345032625675	17,462418271436153	96424,9140625	162150,59375	116868,3515625	111786,28125	130055,8125	156200,296875	98425,703125	134947,25	167853,609375	135148,671875	124203,390625	180597,484375
Q969Q5	RAB24	Homo sapiens	Ras-related protein Rab-24	RAB24_HUMAN	5	5	5	False	14,190939743874248	14,46705298547746	15,101014195780092	14,922081479969489	14,500098111322819	14,829872517773637	15,122073287493311	14,451019013095053	14,469678827237207	14,901527806775112	14,564290231722692	14,753372954377502	18702,451171875	22647,32421875	35144,5703125	31045,17578125	23172,05078125	29123,0234375	35661,33984375	22397,017578125	22688,58203125	30606,01953125	24226,36328125	27618,990234375
Q969R5;Q969R5-2;Q969R5-3	L3MBTL2	Homo sapiens	Lethal(3)malignant brain tumor-like protein 2;Isoform 2 of Lethal(3)malignant brain tumor-like protein 2;Isoform 3 of Lethal(3)malignant brain tumor-like protein 2	LMBL2_HUMAN	1	1	1	True	14,413968360034595	13,196087285540681	14,425348460185942	13,938903488624373	14,119787800399388	14,012454556050166	14,092107225198308	NaN	14,364348430045396	14,840968329020464	14,974107589652379	14,378278581170328	21829,150390625	9384,650390625	22002,021484375	15704,642578125	17802,4453125	16526,052734375	17464,130859375	NaN	21091,125	29347,873046875	32185,150390625	21295,759765625
Q969R8	ITFG2	Homo sapiens	KICSTOR complex protein ITFG2	ITFG2_HUMAN	6	6	6	False	13,280031455703224	13,192237270943005	13,352382940388154	12,912639946968516	13,432515139540033	12,715757491048741	13,110748366814104	13,087550731824306	13,165195761498932	12,3191395579162	13,071727649214592	12,735237440959631	9946,9013671875	9359,6396484375	10458,4609375	7710,6669921875	11055,794921875	6727,04638671875	8845,625	8704,5302734375	9185,8388671875	5110,11328125	8609,5830078125	6818,494140625
Q969S3	ZNF622	Homo sapiens	Zinc finger protein 622	ZN622_HUMAN	13	13	13	False	15,641460423285746	15,624572261535395	15,625644193555203	16,021113837488475	15,709304196517941	16,07118884201853	15,620957755695173	15,762881286171893	15,876397130424918	15,910565697339068	15,563087552351	16,297238852905032	51115,046875	50520,18359375	50557,734375	66502,171875	53576,18359375	68850,9453125	50393,76953125	55603,23828125	60155,00390625	61596,7109375	48412,3515625	80530,0078125
Q969S9;Q969S9-3	GFM2	Homo sapiens	Ribosome-releasing factor 2, mitochondrial;Isoform 3 of Ribosome-releasing factor 2, mitochondrial	RRF2M_HUMAN	15	15	15	True	15,220200730333543	15,317399364031214	15,240947639720456	14,547578726000541	14,962729326253772	14,620682180636095	15,484040570859618	15,312237627255232	15,373318678504964	14,34772584153994	15,137281367600474	14,470928040703265	38171,30078125	40831,625	38724,1953125	23947,35546875	31932,310546875	25192,072265625	45831,140625	40685,796875	42445,34375	20849,509765625	36039,25	22708,236328125
Q969T3	SNX21	Homo sapiens	Sorting nexin-21	SNX21_HUMAN	9	9	11	False	15,457767367970082	15,194939414487902	15,3484534285225	15,410451092708623	15,162361976752573	15,251174798919735	15,64675524150224	15,446322320203983	15,43316554241974	15,605118887852166	15,323571312868225	15,297372509404397	45004,0546875	37508,74609375	41720,0546875	43551,9921875	36671,25390625	38999,68359375	51302,98828125	44648,4453125	44243,12109375	49843,5390625	41006,6796875	40268,734375
Q969T4;Q96LR5	UBE2E3;UBE2E2	Homo sapiens	Ubiquitin-conjugating enzyme E2 E3;Ubiquitin-conjugating enzyme E2 E2	UB2E3_HUMAN;UB2E2_HUMAN	3	3	3	False	16,56152709026772	16,327229030930027	16,5637120561189	16,749991840293145	16,45037862504019	16,7527532374829	16,279534212646393	16,264205762634933	16,400623454542096	16,770761471017465	16,518913155943554	16,85996390831613	96720,03125	82221,5546875	96866,625	110217,3515625	89548,3125	110428,515625	79547,7890625	78707,078125	86512,6484375	111815,5625	93904,921875	118947,375
